Name,Grow Year,Location,Distributor,Yield,Maturity,Seed Size,Harvestability,bean_type,Released Year,Market Class,Common Mosaic Virus R1,Common Mosaic Virus R15,Anthracnose R17,Anthracnose R23,Anthracnose R73,Common Blight,Pedigree
Blizzard,2023.0,Winchester,"PROV, ADMA",4457.0,99.0,19.6,1.3,white bean,,White Navy,,,,,,,
Blizzard,2023.0,Auburn,"PROV, ADMA",4345.7,93.0,20.2,1.3,white bean,,White Navy,,,,,,,
Blizzard,2023.0,Elora,"PROV, ADMA",3634.7,109.5,21.2,2.4,white bean,,White Navy,,,,,,,
Blizzard,2023.0,Woodstock,"PROV, ADMA",2487.4,102.3,19.6,2.3,white bean,,White Navy,,,,,,,
Blizzard,2023.0,Exeter,"PROV, ADMA",4485.7,93.0,21.5,1.8,white bean,,White Navy,,,,,,,
Blizzard,2024.0,Woodstock,"PROV, ADMA",3160.0,92.5,19.8,2.0,white bean,,White Navy,,,,,,,
Blizzard,2024.0,Exeter,"PROV, ADMA",2893.6,87.0,19.3,2.3,white bean,,White Navy,,,,,,,
Blizzard,2024.0,Blyth,"PROV, ADMA",3788.6,82.0,21.4,3.5,white bean,,White Navy,,,,,,,
Blizzard,2024.0,Elora,"PROV, ADMA",2847.5,84.5,19.7,1.8,white bean,,White Navy,,,,,,,
Blizzard,2024.0,Winchester,"PROV, ADMA",4391.1,95.8,22.6,2.1,white bean,,White Navy,,,,,,,
Bolt,2010.0,Blyth,HDCI,3595.32,93.2977,26.0505,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2010.0,Elora,HDCI,3330.08,97.4383,21.7895,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2010.0,Kippen,HDCI,3499.85,82.7747,24.9216,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2010.0,St. Thomas,HDCI,3636.58,79.9224,22.9615,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2010.0,Granton,HDCI,2075.93,89.2897,22.3483,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2010.0,Woodstock,HDCI,2937.2,96.3814,20.6341,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,Kippen,HDCI,3054.0,99.0,20.6,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,St. Thomas,HDCI,3822.0,85.0,22.9,2.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,Granton,HDCI,2651.0,95.0,27.4,1.9,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,Brussels,HDCI,2834.0,103.0,26.3,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,Woodstock,HDCI,3046.0,111.0,27.8,2.4,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2011.0,Elora,HDCI,1180.0,98.0,25.4,2.4,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2012.0,Kippen,HDCI,2243.0,92.6,24.4,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2012.0,Brussels,HDCI,3041.4,103.8,26.0,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2012.0,Elora,HDCI,3501.7,93.4,18.3,2.6,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2012.0,St. Thomas,HDCI,3261.3,80.0,25.4,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2013.0,Kippen,HDCI,3687.1,101.9,25.8,1.1,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2013.0,St. Thomas,HDCI,3081.1,83.0,22.5,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2013.0,Elora,HDCI,4215.8,111.0,23.8,2.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2013.0,Blyth,HDCI,2983.4,102.2,25.1,1.48,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2014.0,Elora,HDCI,3269.35,107.75,21.9329,2.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2014.0,Woodstock,HDCI,2317.69,104.0,22.4532,2.125,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2014.0,Blyth,HDCI,4049.81,116.0,24.3665,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2014.0,Harrow-Blyth,HDCI,3304.19,92.0,26.1,3.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2014.0,St. Thomas,HDCI,2991.09,87.5,22.3,2.25,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2015.0,Kippen,HDCI,2843.59,105.0,23.25,2.33,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2015.0,Elora,HDCI,2913.09,95.0,23.55,2.75,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2015.0,Blyth,HDCI,3199.3,108.0,24.99,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2015.0,Woodstock,HDCI,3049.42,101.0,24.36,2.83,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2016.0,St. Thomas,HDCI,3142.25,86.5,25.4,2.375,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2016.0,Elora,HDCI,2557.2,103.25,,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2016.0,Woodstock,HDCI,1625.09,92.25,,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2016.0,Exeter,HDCI,3137.14,90.25,23.645,1.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2016.0,Blyth,HDCI,2434.5,97.0,24.1,1.375,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2017.0,Woodstock,HDCI,2497.0,94.0,29.8,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2017.0,Auburn,HDCI,3209.0,103.8,24.1,1.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2017.0,Elora,HDCI,3321.0,97.3,23.7,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2017.0,St. Thomas,HDCI,3257.0,81.8,24.6,1.6,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2018.0,Exeter,HDCI,3559.0,111.8,27.0,1.4,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2018.0,Elora,HDCI,3169.0,87.0,23.3,1.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2018.0,Woodstock,HDCI,4660.0,97.5,27.7,1.6,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2018.0,St. Thomas,HDCI,3282.0,96.0,28.9,2.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,Auburn,HDCI,3366.0,93.3,22.9,1.6,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,Exeter,HDCI,2755.0,87.0,24.3,1.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,Winchester,HDCI,3314.0,101.3,25.5,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,Woodstock,HDCI,3255.0,93.0,25.3,1.1,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,Elora,HDCI,2272.0,91.0,26.8,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2019.0,St. Thomas,HDCI,3578.0,79.0,25.3,1.7,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,Woodstock,HDCI,2406.0,86.0,23.0,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,Elora,HDCI,2467.0,85.8,24.7,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,Exeter,HDCI,3214.0,90.8,23.4,1.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,St. Thomas,HDCI,4126.0,89.3,25.8,2.2,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,Auburn,HDCI,3570.0,112.3,25.1,1.6,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2020.0,Winchester,HDCI,3740.0,99.8,27.9,,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2021.0,Exeter,HDCI,2680.0,100.8,22.7,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2021.0,Auburn,HDCI,3477.0,97.0,23.5,1.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2021.0,Winchester,HDCI,3393.0,109.8,23.1,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Auburn,HDCI,2652.01,91.5,24.2775,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Woodstock,HDCI,,83.958,25.3965,1.5949,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Exeter,HDCI,1931.63,85.0,22.745,1.75,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Elora,HDCI,1047.65,83.25,25.625,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Winchester,HDCI,2813.3,108.5,22.8,1.425,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Auburn,HDCI,2652.01,91.5,24.2775,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Elora,HDCI,1047.65,83.25,25.625,2.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Woodstock,HDCI,,83.958,25.3965,1.5949,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Winchester,HDCI,2813.3,108.5,22.8,1.425,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2022.0,Exeter,HDCI,1931.63,85.0,22.745,1.75,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,Winchester,HDCI,2798.7,105.8,23.6,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,Auburn,HDCI,3924.9,98.8,24.7,1.8,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,St. Thomas,HDCI,3114.7,89.3,27.8,2.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,Elora,HDCI,2329.2,107.8,25.2,1.4,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,Woodstock,HDCI,1965.6,89.8,23.6,2.1,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2023.0,Exeter,HDCI,3530.7,94.3,25.3,1.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2024.0,Winchester,HDCI,3497.8,92.5,25.7,1.5,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2024.0,Elora,HDCI,2075.6,84.3,23.2,2.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2024.0,Woodstock,HDCI,2168.8,91.5,21.9,2.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2024.0,Blyth,HDCI,3335.0,81.3,24.1,3.3,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Bolt,2024.0,Exeter,HDCI,1938.1,85.3,24.3,2.0,white bean,2013.0,White Navy,R,R,S,S,R,S,Rex/A98083//Compass/B98143///RESW2138/8981045//898213/Kippen
Hooter,2008.0,Monkton,COOK,3467.52,104.0,66.31,,coloured bean,,cranberry,,,,,,,
Hooter,2008.0,Elora,COOK,2610.33,105.32,71.0642,,coloured bean,,cranberry,,,,,,,
Hooter,2008.0,Kippen,COOK,3227.37,99.24,68.35,,coloured bean,,cranberry,,,,,,,
Hooter,2008.0,Thorndale,COOK,3945.0,105.0,75.4,,coloured bean,,cranberry,,,,,,,
Hooter,2009.0,St. Thomas,COOK,2955.07,93.5,67.9,,coloured bean,,cranberry,,,,,,,
Hooter,2009.0,Elora,COOK,1646.1,116.75,59.3261,,coloured bean,,cranberry,,,,,,,
Hooter,2009.0,Thorndale,COOK,2305.0,103.0,68.4,,coloured bean,,cranberry,,,,,,,
Hooter,2009.0,Kippen,COOK,3490.16,95.79,68.39,,coloured bean,,cranberry,,,,,,,
Cirrus,2006.0,Kempton,TVSC,3178.48,84.0,19.8,,white bean,,White Navy,,,,,,,
Cirrus,2006.0,Granton,TVSC,2905.92,90.5,19.483,,white bean,,White Navy,,,,,,,
Cirrus,2006.0,Elora,TVSC,2233.08,92.5,18.7512,,white bean,,White Navy,,,,,,,
Cirrus,2006.0,Kippen,TVSC,3658.69,87.92,20.21,,white bean,,White Navy,,,,,,,
Cirrus,2007.0,Brussels,TVSC,1889.11,83.45,18.5,,white bean,,White Navy,,,,,,,
Cirrus,2007.0,Elora,TVSC,1545.77,91.45,20.1266,,white bean,,White Navy,,,,,,,
Cirrus,2007.0,Kippen,TVSC,3521.15,88.11,21.69,,white bean,,White Navy,,,,,,,
Cirrus,2008.0,Kippen,TVSC,3218.96,90.4,17.71,,white bean,,White Navy,,,,,,,
Cirrus,2008.0,St. Thomas,TVSC,3581.83,83.67,18.533,,white bean,,White Navy,,,,,,,
Cirrus,2008.0,Elora,TVSC,1885.96,97.73,18.0327,,white bean,,White Navy,,,,,,,
Cirrus,2008.0,Brussels,TVSC,4491.79,95.44,20.15,,white bean,,White Navy,,,,,,,
Cirrus,2009.0,Elora,TVSC,1373.62,111.133,16.55,,white bean,,White Navy,,,,,,,
Cirrus,2009.0,Blyth,TVSC,2677.0,96.6232,18.3823,,white bean,,White Navy,,,,,,,
Cirrus,2009.0,Kippen,TVSC,2529.23,90.3173,20.8415,,white bean,,White Navy,,,,,,,
Hooter,2009.0,Monkton,COOK,3251.91,108.0,58.535,,coloured bean,,cranberry,,,,,,,
Hooter,2010.0,Kippen,COOK,3102.14,98.06,63.73,,coloured bean,,cranberry,,,,,,,
Hooter,2010.0,St. Thomas,COOK,3149.64,82.25,66.048,,coloured bean,,cranberry,,,,,,,
Hooter,2010.0,Thorndale,COOK,3650.0,97.0,67.0,,coloured bean,,cranberry,,,,,,,
Hooter,2011.0,Woodstock,COOK,2377.0,115.0,71.0,,coloured bean,,cranberry,,,,,,,
Hooter,2011.0,St. Thomas,COOK,3767.0,90.0,66.0,,coloured bean,,cranberry,,,,,,,
Hooter,2011.0,Monkton,COOK,3243.0,101.0,,,coloured bean,,cranberry,,,,,,,
Hooter,2011.0,Kippen,COOK,3438.0,113.0,66.0,,coloured bean,,cranberry,,,,,,,
Hooter,2011.0,Elora,COOK,1962.0,91.0,56.0,,coloured bean,,cranberry,,,,,,,
Hooter,2012.0,Kippen,COOK,1667.3,111.7,63.8,,coloured bean,,cranberry,,,,,,,
Hooter,2012.0,Elora,COOK,2459.9,99.6,69.4,,coloured bean,,cranberry,,,,,,,
Hooter,2012.0,St. Thomas,COOK,3471.2,86.6,63.6,,coloured bean,,cranberry,,,,,,,
Hooter,2012.0,Monkton,COOK,2953.1,96.5,69.9,,coloured bean,,cranberry,,,,,,,
Jester,2019.0,St. Thomas,ADMA,2654.0,80.0,73.8,,coloured bean,,cranberry,,,,,,,
Jester,2019.0,Exeter,ADMA,2084.0,91.3,63.3,,coloured bean,,cranberry,,,,,,,
Jester,2019.0,Elora,ADMA,2953.0,100.8,72.6,,coloured bean,,cranberry,,,,,,,
Jester,2019.0,Woodstock,ADMA,2798.0,98.5,68.9,,coloured bean,,cranberry,,,,,,,
Jester,2020.0,St. Thomas,ADMA,3396.0,95.7,66.3,,coloured bean,,cranberry,,,,,,,
Jester,2020.0,Exeter,ADMA,1706.0,87.8,54.5,,coloured bean,,cranberry,,,,,,,
Jester,2020.0,Woodstock,ADMA,2372.0,91.5,57.9,,coloured bean,,cranberry,,,,,,,
Jester,2020.0,Elora,ADMA,2053.0,82.0,59.3,,coloured bean,,cranberry,,,,,,,
Jester,2021.0,Woodstock,ADMA,2278.0,85.8,64.8,,coloured bean,,cranberry,,,,,,,
Jester,2021.0,Exeter,ADMA,3026.0,95.8,60.0,,coloured bean,,cranberry,,,,,,,
Jester,2021.0,St. Thomas,ADMA,2550.0,89.8,62.0,,coloured bean,,cranberry,,,,,,,
Jester,2022.0,Woodstock,ADMA,3056.85,85.75,63.1,,coloured bean,,cranberry,,,,,,,
Jester,2022.0,St. Thomas,ADMA,2238.45,101.5,72.0,,coloured bean,,cranberry,,,,,,,
Jester,2022.0,Elora,ADMA,1485.4,79.5,61.65,,coloured bean,,cranberry,,,,,,,
DS105W0,2015.0,Blyth,TVSC,4081.33,112.0,25.35,2.88,white bean,,White Navy,,,,,,,
DS105W0,2015.0,Woodstock,TVSC,3516.88,107.0,23.89,3.67,white bean,,White Navy,,,,,,,
DS105W0,2015.0,Elora,TVSC,3491.89,102.0,23.55,3.87,white bean,,White Navy,,,,,,,
DS105W0,2015.0,Kippen,TVSC,3097.4,115.0,20.91,3.33,white bean,,White Navy,,,,,,,
DS105W0,2016.0,Woodstock,TVSC,1521.29,113.0,,3.625,white bean,,White Navy,,,,,,,
DS105W0,2016.0,Blyth,TVSC,3567.0,103.0,23.85,2.625,white bean,,White Navy,,,,,,,
DS105W0,2016.0,St. Thomas,TVSC,3250.39,99.25,25.5,4.0,white bean,,White Navy,,,,,,,
DS105W0,2016.0,Exeter,TVSC,3262.57,96.0,19.7175,3.625,white bean,,White Navy,,,,,,,
DS105W0,2016.0,Elora,TVSC,3702.76,113.75,,4.0,white bean,,White Navy,,,,,,,
DS105W0,2017.0,St. Thomas,TVSC,4557.0,91.3,24.6,3.1,white bean,,White Navy,,,,,,,
DS105W0,2017.0,Elora,TVSC,3655.0,104.0,25.8,2.8,white bean,,White Navy,,,,,,,
DS105W0,2017.0,Auburn,TVSC,3611.0,106.8,20.0,2.4,white bean,,White Navy,,,,,,,
DS105W0,2017.0,Woodstock,TVSC,3106.0,105.0,27.6,4.0,white bean,,White Navy,,,,,,,
DS105W0,2018.0,Exeter,TVSC,3835.0,112.5,23.8,2.9,white bean,,White Navy,,,,,,,
DS105W0,2018.0,Elora,TVSC,2972.0,103.0,26.9,3.3,white bean,,White Navy,,,,,,,
DS105W0,2018.0,St. Thomas,TVSC,3879.0,101.5,25.4,3.5,white bean,,White Navy,,,,,,,
DS105W0,2018.0,Woodstock,TVSC,4991.0,102.8,26.1,3.0,white bean,,White Navy,,,,,,,
OAC 05-C1,2005.0,Thorndale,OACG,2443.0,84.0,44.4,,coloured bean,,cranberry,,,,,,,
OAC 05-C1,2005.0,St. Thomas,OACG,3252.68,80.5,50.375,,coloured bean,,cranberry,,,,,,,
OAC 05-C1,2005.0,Kippen,OACG,2151.59,90.0,48.2,,coloured bean,,cranberry,,,,,,,
OAC 20-C2,2020.0,St. Thomas,OACG,3011.0,93.7,56.8,,coloured bean,,cranberry,,,,,,,
OAC 20-C2,2020.0,Exeter,OACG,2396.0,92.3,55.2,,coloured bean,,cranberry,,,,,,,
OAC 20-C2,2020.0,Elora,OACG,2114.0,81.8,52.1,,coloured bean,,cranberry,,,,,,,
OAC 20-C2,2020.0,Woodstock,OACG,2574.0,84.3,51.2,,coloured bean,,cranberry,,,,,,,
OAC 20-C4,2020.0,St. Thomas,OACG,3698.0,98.0,64.4,,coloured bean,,cranberry,,,,,,,
OAC 20-C4,2020.0,Elora,OACG,1948.0,85.5,52.6,,coloured bean,,cranberry,,,,,,,
OAC 20-C4,2020.0,Exeter,OACG,2433.0,96.0,59.7,,coloured bean,,cranberry,,,,,,,
OAC 20-C4,2020.0,Woodstock,OACG,2568.0,89.8,50.7,,coloured bean,,cranberry,,,,,,,
OAC 21-C1,2021.0,St. Thomas,OACG,1814.0,79.0,53.4,,coloured bean,,cranberry,,,,,,,
OAC 21-C1,2021.0,Woodstock,OACG,2003.0,83.3,62.4,,coloured bean,,cranberry,,,,,,,
OAC 21-C1,2021.0,Exeter,OACG,3062.0,92.3,57.0,,coloured bean,,cranberry,,,,,,,
OAC 21-C2,2021.0,St. Thomas,OACG,3199.0,95.5,50.5,,coloured bean,,cranberry,,,,,,,
OAC 21-C2,2021.0,Woodstock,OACG,2440.0,88.0,59.3,,coloured bean,,cranberry,,,,,,,
OAC 21-C2,2021.0,Exeter,OACG,2686.0,97.8,48.6,,coloured bean,,cranberry,,,,,,,
OAC 21-C3,2021.0,St. Thomas,OACG,2211.0,78.3,57.3,,coloured bean,,cranberry,,,,,,,
OAC 21-C3,2021.0,Woodstock,OACG,2145.0,84.8,61.1,,coloured bean,,cranberry,,,,,,,
OAC 21-C3,2021.0,Exeter,OACG,2910.0,92.3,55.0,,coloured bean,,cranberry,,,,,,,
OAC 22-C1,2022.0,St. Thomas,OACG,1841.71,103.0,72.0,,coloured bean,,cranberry,,,,,,,13-C1/C12HR564
OAC 22-C1,2022.0,Elora,OACG,1605.1,77.25,59.3,,coloured bean,,cranberry,,,,,,,13-C1/C12HR564
OAC 22-C1,2022.0,Woodstock,OACG,2670.46,80.25,61.25,,coloured bean,,cranberry,,,,,,,13-C1/C12HR564
OAC 22-NDC1,2022.0,St. Thomas,OACG,2043.77,100.5,58.8,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2022.0,Woodstock,OACG,2773.42,83.0,52.0,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2022.0,Elora,OACG,1617.31,83.0,52.725,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2023.0,Woodstock,OACG,,84.3,52.1,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2023.0,Elora,OACG,3340.3,98.8,61.8,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2023.0,Exeter,OACG,3441.0,91.8,56.9,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2023.0,St. Thomas,OACG,2960.2,84.8,54.8,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2024.0,Elora,OACG,2366.1,82.3,52.6,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2024.0,Woodstock,OACG,2831.2,92.0,49.5,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 22-NDC1,2024.0,Exeter,OACG,2026.6,87.3,45.0,,coloured bean,,cranberry,,,,,,,C13HR185/OAC Candycane
OAC 23-C1,2023.0,Woodstock,OACG,,82.3,58.9,,coloured bean,,cranberry,,,,,,,ACUG 16-C4/ACUG 17-C2
OAC 23-C1,2023.0,Exeter,OACG,3032.1,89.8,65.6,,coloured bean,,cranberry,,,,,,,ACUG 16-C4/ACUG 17-C2
