Year,Location,Code,Cultivar Name,Distributor,Yield,Maturity,Seed Size,Dir Harv Suit,bean_type,trial_group,White Mold
2008,BRUS,10063,Reliant,"COOK, ANDE, HDCI",4404.73,106.7,18.8,,white bean,,
2009,BLYT,10063,Reliant,"COOK, ANDE, HDCI",3072.29,107.64,17.563,,white bean,,
2009,ELOR,10063,Reliant,"COOK, ANDE, HDCI",2137.54,119.908,17.95,,white bean,,
2009,KPPN,10063,Reliant,"COOK, ANDE, HDCI",3318.55,99.8854,20.5884,,white bean,,
2010,STHM,10063,Reliant,"COOK, ANDE, HDCI",3824.78,84.6507,20.3978,,white bean,,
2010,BLYT,10063,Reliant,"COOK, ANDE, HDCI",3785.31,98.3992,21.1037,,white bean,,
2010,ELOR,10063,Reliant,"COOK, ANDE, HDCI",3128.08,109.563,19.5187,,white bean,,
2010,GRAN,10063,Reliant,"COOK, ANDE, HDCI",2397.89,97.6448,18.5258,,white bean,,
2010,WOOD,10063,Reliant,"COOK, ANDE, HDCI",3942.97,105.716,20.3246,,white bean,,
2010,KPPN,10063,Reliant,"COOK, ANDE, HDCI",3378.28,95.9618,20.9196,,white bean,,
2011,STHM,10063,Reliant,"COOK, ANDE, HDCI",2777.0,92.0,23.3,3.2,white bean,,
2011,WOOD,10063,Reliant,"COOK, ANDE, HDCI",2217.0,112.0,21.3,3.4,white bean,,
2011,KPPN,10063,Reliant,"COOK, ANDE, HDCI",3327.0,105.0,20.9,2.8,white bean,,
2011,GRAN,10063,Reliant,"COOK, ANDE, HDCI",2205.0,99.0,22.4,1.8,white bean,,
2011,ELOR,10063,Reliant,"COOK, ANDE, HDCI",1435.0,107.0,21.4,3.5,white bean,,
2011,BRUS,10063,Reliant,"COOK, ANDE, HDCI",3854.0,111.0,22.9,2.7,white bean,,
2012,BRUS,10063,Reliant,"COOK, ANDE, HDCI",4185.1,113.4,23.2,1.7,white bean,,
2012,ELOR,10063,Reliant,"COOK, ANDE, HDCI",2804.9,103.1,20.0,3.5,white bean,,
2012,KPPN,10063,Reliant,"COOK, ANDE, HDCI",3177.9,99.4,21.2,1.9,white bean,,
2012,STHM,10063,Reliant,"COOK, ANDE, HDCI",3316.7,83.2,19.6,2.3,white bean,,
2013,STHM,10063,Reliant,"COOK, ANDE, HDCI",3547.5,83.3,16.9,2.0,white bean,,
2013,KPPN,10063,Reliant,"COOK, ANDE, HDCI",4087.9,110.9,19.5,2.1,white bean,,
2013,ELOR,10063,Reliant,"COOK, ANDE, HDCI",3928.7,122.3,20.7,4.1,white bean,,
2013,BLYT,10063,Reliant,"COOK, ANDE, HDCI",3703.9,108.0,19.9,2.63,white bean,,
2007,KPPN,10049,Rexeter,HDCI,3882.2,98.42,20.96,,white bean,,
2008,KPPN,10049,Rexeter,HDCI,4040.58,103.14,19.96,,white bean,,
2008,STHM,10049,Rexeter,HDCI,4793.0,93.33,20.2,,white bean,,
2008,ELOR,10049,Rexeter,HDCI,2533.32,118.79,19.1419,,white bean,,
2008,BRUS,10049,Rexeter,HDCI,5121.77,108.9,19.93,,white bean,,
2009,BLYT,10049,Rexeter,HDCI,3505.96,110.917,19.2438,,white bean,,
2009,ELOR,10049,Rexeter,HDCI,2645.76,114.796,18.25,,white bean,,
2009,KPPN,10049,Rexeter,HDCI,3896.37,105.295,20.8842,,white bean,,
2010,STHM,10049,Rexeter,HDCI,4273.37,88.5195,20.9551,,white bean,,
2010,BLYT,10049,Rexeter,HDCI,4105.3,97.7442,22.1982,,white bean,,
2010,GRAN,10049,Rexeter,HDCI,2632.03,97.8889,19.9353,,white bean,,
2010,ELOR,10049,Rexeter,HDCI,2952.05,108.52,19.4239,,white bean,,
2010,KPPN,10049,Rexeter,HDCI,3745.64,95.6472,22.0441,,white bean,,
2010,WOOD,10049,Rexeter,HDCI,5111.76,107.876,21.8722,,white bean,,
2011,KPPN,10049,Rexeter,HDCI,3502.0,110.0,17.1,2.3,white bean,,
2011,STHM,10049,Rexeter,HDCI,2961.0,94.0,21.1,2.5,white bean,,
2011,GRAN,10049,Rexeter,HDCI,2971.0,97.0,22.2,2.0,white bean,,
2011,BRUS,10049,Rexeter,HDCI,3858.0,112.0,23.8,1.7,white bean,,
2011,WOOD,10049,Rexeter,HDCI,3555.0,116.0,20.2,2.9,white bean,,
2011,ELOR,10049,Rexeter,HDCI,981.0,108.0,19.2,3.2,white bean,,
2012,BRUS,10049,Rexeter,HDCI,3846.4,116.3,23.7,1.4,white bean,,
2012,ELOR,10049,Rexeter,HDCI,2566.3,103.7,20.9,3.1,white bean,,
2012,STHM,10049,Rexeter,HDCI,3920.0,85.6,21.8,2.5,white bean,,
2012,KPPN,10049,Rexeter,HDCI,3216.7,100.8,22.2,1.0,white bean,,
2013,STHM,10049,Rexeter,HDCI,3819.4,90.0,19.3,2.6,white bean,,
2013,KPPN,10049,Rexeter,HDCI,3825.0,112.0,22.4,1.4,white bean,,
2013,ELOR,10049,Rexeter,HDCI,4346.9,120.2,21.6,3.1,white bean,,
2013,BLYT,10049,Rexeter,HDCI,3814.4,107.4,21.0,1.38,white bean,,
2014,WOOD,10049,Rexeter,HDCI,3384.95,109.25,20.0637,3.375,white bean,,
2014,ELOR,10049,Rexeter,HDCI,4028.19,114.25,21.4405,2.75,white bean,,
2014,HBRY,10049,Rexeter,HDCI,4304.08,94.0,22.9,3.0,white bean,,
2014,BLYT,10049,Rexeter,HDCI,4552.61,131.5,21.3624,,white bean,,
2014,STHM,10049,Rexeter,HDCI,3030.82,101.0,18.8,3.5,white bean,,
2015,WOOD,10049,Rexeter,HDCI,3489.12,104.0,20.16,3.0,white bean,,
2015,ELOR,10049,Rexeter,HDCI,3608.53,101.0,19.85,3.38,white bean,,
2015,BLYT,10049,Rexeter,HDCI,3734.45,116.0,22.39,2.75,white bean,,
2015,KPPN,10049,Rexeter,HDCI,3781.2,114.0,20.8,2.83,white bean,,
2016,ELOR,10049,Rexeter,HDCI,2865.98,107.5,,2.375,white bean,,
2016,STHM,10049,Rexeter,HDCI,3745.89,98.25,23.2,2.875,white bean,,
2016,WOOD,10049,Rexeter,HDCI,1568.57,100.75,,2.25,white bean,,
2016,BLYT,10049,Rexeter,HDCI,3136.75,103.75,21.575,1.875,white bean,,
2016,EXET,10049,Rexeter,HDCI,3679.33,96.0,19.1625,2.75,white bean,,
2017,STHM,10049,Rexeter,HDCI,3823.0,96.3,21.7,2.5,white bean,,
2017,ELOR,10049,Rexeter,HDCI,3802.0,103.3,22.0,2.4,white bean,,
2017,AUBN,10049,Rexeter,HDCI,4083.0,112.0,20.2,2.4,white bean,,
2017,WOOD,10049,Rexeter,HDCI,2477.0,96.8,23.3,2.6,white bean,,
2018,EXET,10049,Rexeter,HDCI,3906.0,112.8,21.9,1.8,white bean,,
2018,ELOR,10049,Rexeter,HDCI,3471.0,91.0,20.9,3.3,white bean,,
2018,STHM,10049,Rexeter,HDCI,3604.0,101.5,23.2,3.3,white bean,,
2018,WOOD,10049,Rexeter,HDCI,4526.0,98.5,23.0,2.4,white bean,,
2019,AUBN,10049,Rexeter,HDCI,3701.0,97.3,20.9,1.9,white bean,,
2019,STHM,10049,Rexeter,HDCI,4632.0,90.0,21.8,3.9,white bean,,
2019,WINC,10049,Rexeter,HDCI,3783.0,105.8,24.7,,white bean,,
2019,EXET,10049,Rexeter,HDCI,3646.0,92.0,21.2,2.8,white bean,,
2019,ELOR,10049,Rexeter,HDCI,2530.0,104.5,24.5,2.4,white bean,,
2019,WOOD,10049,Rexeter,HDCI,2900.0,101.5,22.4,2.4,white bean,,
2020,AUBN,10049,Rexeter,HDCI,3639.0,121.0,20.8,3.4,white bean,,
2020,STHM,10049,Rexeter,HDCI,4905.0,100.7,22.6,2.5,white bean,,
2020,ELOR,10049,Rexeter,HDCI,2515.0,98.8,21.4,3.4,white bean,,
2020,EXET,10049,Rexeter,HDCI,3481.0,106.5,20.3,2.5,white bean,,
2020,WINC,10049,Rexeter,HDCI,3717.0,105.8,23.6,,white bean,,
2020,WOOD,10049,Rexeter,HDCI,2105.0,93.9,19.9,2.9,white bean,,
2021,EXET,10049,Rexeter,HDCI,3028.0,107.8,19.5,2.0,white bean,,
2021,AUBN,10049,Rexeter,HDCI,3307.0,102.0,18.7,2.5,white bean,,
2021,WINC,10049,Rexeter,HDCI,3707.0,114.0,21.1,2.3,white bean,,
2022,AUBN,10049,Rexeter,HDCI,3491.07,103.0,20.4675,3.0,white bean,,
2022,WOOD,10049,Rexeter,HDCI,,89.75,22.425,1.875,white bean,,
2022,ELOR,10049,Rexeter,HDCI,1133.1,104.0,22.55,3.125,white bean,,
2022,WINC,10049,Rexeter,HDCI,2735.25,109.75,20.375,1.6,white bean,,
2022,AUBN,10049,Rexeter,HDCI,3491.07,103.0,20.4675,3.0,white bean,,
2022,ELOR,10049,Rexeter,HDCI,1133.1,104.0,22.55,3.125,white bean,,
2022,WOOD,10049,Rexeter,HDCI,,89.75,22.425,1.875,white bean,,
2022,EXET,10049,Rexeter,HDCI,2596.7,96.0,22.315,3.5,white bean,,
2022,WINC,10049,Rexeter,HDCI,2735.25,109.75,20.375,1.6,white bean,,
2022,EXET,10049,Rexeter,HDCI,2596.7,96.0,22.315,3.5,white bean,,
2023,WINC,10049,Rexeter,HDCI,3754.4,109.0,22.9,2.9,white bean,,
2023,STHM,10049,Rexeter,HDCI,4114.6,99.3,22.2,2.3,white bean,,
2023,WOOD,10049,Rexeter,HDCI,2343.7,111.8,22.9,3.1,white bean,,
2023,ELOR,10049,Rexeter,HDCI,2352.4,116.0,22.0,3.8,white bean,,
2023,AUBN,10049,Rexeter,HDCI,4339.9,101.8,21.2,3.5,white bean,,
2023,EXET,10049,Rexeter,HDCI,3994.9,102.0,21.5,3.1,white bean,,
2024,WOOD,10049,Rexeter,HDCI,3706.0,93.8,20.9,3.3,white bean,,
2024,WINC,10049,Rexeter,HDCI,3844.9,106.0,21.4,2.5,white bean,,
2024,ELOR,10049,Rexeter,HDCI,3463.1,89.8,20.9,2.5,white bean,,
2024,BLYT,10049,Rexeter,HDCI,3777.1,89.3,20.7,4.5,white bean,,
2024,EXET,10049,Rexeter,HDCI,2832.0,91.0,20.7,2.5,white bean,,
2005,THOR,10133,ROG 847,SYNS,1864.0,83.0,50.6,,coloured bean,major,
2005,STHM,10133,ROG 847,SYNS,2967.48,78.25,55.05,,coloured bean,major,
2005,KPPN,10133,ROG 847,SYNS,1851.99,88.0,55.65,,coloured bean,major,
2016,STHM,10251,Rogue,HDCI,3585.48,99.0,21.7,4.0,white bean,,
2016,EXET,10251,Rogue,HDCI,3260.57,96.0,17.675,3.125,white bean,,
2016,WOOD,10251,Rogue,HDCI,1891.73,99.75,,3.5,white bean,,
2016,BLYT,10251,Rogue,HDCI,3140.25,103.0,20.725,3.25,white bean,,
2016,ELOR,10251,Rogue,HDCI,3309.26,111.25,,4.25,white bean,,
2017,ELOR,10251,Rogue,HDCI,3573.0,102.8,20.8,2.9,white bean,,
2017,STHM,10251,Rogue,HDCI,4091.0,93.3,19.4,3.5,white bean,,
2017,AUBN,10251,Rogue,HDCI,4005.0,109.3,18.7,2.5,white bean,,
2017,WOOD,10251,Rogue,HDCI,3177.0,100.5,24.1,3.1,white bean,,
2018,EXET,10251,Rogue,HDCI,3808.0,113.0,21.2,2.4,white bean,,
2018,STHM,10251,Rogue,HDCI,3622.0,102.0,21.7,3.5,white bean,,
2018,ELOR,10251,Rogue,HDCI,3669.0,96.3,21.7,3.5,white bean,,
2018,WOOD,10251,Rogue,HDCI,5000.0,100.0,23.0,3.0,white bean,,
2019,AUBN,10251,Rogue,HDCI,3459.0,97.8,18.3,2.8,white bean,,
2019,ELOR,10251,Rogue,HDCI,3069.0,104.5,21.2,2.8,white bean,,
2019,EXET,10251,Rogue,HDCI,3628.0,91.5,18.2,4.3,white bean,,
2019,STHM,10251,Rogue,HDCI,4287.0,86.0,20.4,4.2,white bean,,
2019,WINC,10251,Rogue,HDCI,3507.0,102.0,25.0,,white bean,,
2019,WOOD,10251,Rogue,HDCI,4123.0,102.8,22.1,2.6,white bean,,
2020,AUBN,10251,Rogue,HDCI,3586.0,118.5,19.8,3.9,white bean,,
2020,ELOR,10251,Rogue,HDCI,2777.0,98.5,21.5,3.5,white bean,,
2020,EXET,10251,Rogue,HDCI,3895.0,105.8,19.4,3.0,white bean,,
2020,STHM,10251,Rogue,HDCI,4425.0,98.7,21.8,2.7,white bean,,
2020,WINC,10251,Rogue,HDCI,3900.0,103.0,21.6,,white bean,,
2020,WOOD,10251,Rogue,HDCI,2799.0,92.8,20.5,2.8,white bean,,
2021,WINC,10251,Rogue,HDCI,4099.0,114.5,18.7,4.1,white bean,,
2021,EXET,10251,Rogue,HDCI,3219.0,106.0,17.5,2.8,white bean,,
2021,AUBN,10251,Rogue,HDCI,3551.0,99.3,18.1,2.3,white bean,,
2022,AUBN,10251,Rogue,HDCI,3395.25,97.5,19.8975,5.0,white bean,,
2022,ELOR,10251,Rogue,HDCI,1461.42,95.75,22.775,3.125,white bean,,
2022,WOOD,10251,Rogue,HDCI,,93.5,22.3,2.5,white bean,,
2022,WINC,10251,Rogue,HDCI,3584.82,109.75,18.925,3.5,white bean,,
2022,EXET,10251,Rogue,HDCI,2345.04,93.25,19.485,4.5,white bean,,
2022,AUBN,10251,Rogue,HDCI,3395.25,97.5,19.8975,5.0,white bean,,
2022,ELOR,10251,Rogue,HDCI,1461.42,95.75,22.775,3.125,white bean,,
2022,EXET,10251,Rogue,HDCI,2345.04,93.25,19.485,4.5,white bean,,
2022,WOOD,10251,Rogue,HDCI,,93.5,22.3,2.5,white bean,,
2022,WINC,10251,Rogue,HDCI,3584.82,109.75,18.925,3.5,white bean,,
2023,WOOD,10251,Rogue,HDCI,3354.8,102.0,21.5,3.1,white bean,,
2023,WINC,10251,Rogue,HDCI,4312.2,105.8,21.5,2.3,white bean,,
2023,STHM,10251,Rogue,HDCI,3228.3,94.5,21.5,2.3,white bean,,
2023,ELOR,10251,Rogue,HDCI,3810.2,111.0,20.8,2.9,white bean,,
2023,EXET,10251,Rogue,HDCI,4623.7,95.3,20.0,4.0,white bean,,
2023,AUBN,10251,Rogue,HDCI,4408.4,98.8,18.9,4.0,white bean,,
2024,WOOD,10251,Rogue,HDCI,3265.3,96.5,20.1,3.1,white bean,,
2024,EXET,10251,Rogue,HDCI,2498.2,89.5,18.6,4.3,white bean,,
2024,ELOR,10251,Rogue,HDCI,3108.3,90.8,20.5,3.9,white bean,,
2024,BLYT,10251,Rogue,HDCI,3215.2,84.3,19.1,5.0,white bean,,
2024,WINC,10251,Rogue,HDCI,4457.8,103.0,21.6,2.8,white bean,,
2013,KPPN,10204,Ruby,ADMA,3636.1,101.3,32.7,3.0,coloured bean,minor,
2013,STHM,10204,Ruby,ADMA,3347.6,80.8,28.0,3.9,coloured bean,minor,
2014,STHM,10204,Ruby,ADMA,2554.43,88.5,24.8,4.5,coloured bean,minor,
2015,KPPN,10204,Ruby,ADMA,3197.03,104.0,31.8,2.0,coloured bean,minor,
2015,STHM,10204,Ruby,ADMA,2136.27,87.0,28.3,4.0,coloured bean,minor,
2016,STHM,10204,Ruby,ADMA,4276.72,96.5,36.9,3.625,coloured bean,minor,
2016,EXET,10204,Ruby,ADMA,3304.2,93.0,30.8675,4.5,coloured bean,minor,
2017,STHM,10204,Ruby,ADMA,3714.0,93.5,33.5,3.8,coloured bean,minor,
2017,EXET,10204,Ruby,ADMA,3890.0,94.3,34.0,3.7,coloured bean,minor,
2017,WINC,10204,Ruby,ADMA,3400.0,107.3,31.5,3.0,coloured bean,minor,
2022,WINC,10414,Samurai,CCAC,3333.92,109.5,,1.8,coloured bean,minor,
2022,EXET,10414,Samurai,CCAC,2590.66,90.5,29.368,2.75,coloured bean,minor,
2023,EXET,10414,Samurai,CCAC,3920.0,94.8,30.5,3.1,coloured bean,minor,
2023,STHM,10414,Samurai,CCAC,4062.3,94.0,29.6,2.5,coloured bean,minor,
2023,WINC,10414,Samurai,CCAC,4634.9,112.0,32.1,2.4,coloured bean,minor,
2024,ELOR,10414,Samurai,CCAC,2585.7,86.0,25.8,2.9,coloured bean,minor,
2024,EXET,10414,Samurai,CCAC,3060.1,86.3,26.4,3.8,coloured bean,minor,
2024,WINC,10414,Samurai,CCAC,4310.6,94.3,28.7,2.1,coloured bean,minor,
2006,KPPN,10064,Scepter,"COOK, ANDE, HDCI",4497.34,113.4,27.22,,white bean,,
2006,GRAN,10064,Scepter,"COOK, ANDE, HDCI",3334.91,103.0,26.689,,white bean,,
2006,KEMP,10064,Scepter,"COOK, ANDE, HDCI",3665.47,99.0,26.61,,white bean,,
2007,KPPN,10064,Scepter,"COOK, ANDE, HDCI",3254.57,101.3,25.58,,white bean,,
2010,KPPN,10153,Shania,ADMA,3362.53,101.25,20.39,,coloured bean,minor,
2010,WOOD,10153,Shania,ADMA,4496.43,108.5,23.1183,,coloured bean,minor,
2010,WOOD,10153,Shania,ADMA,4496.43,108.5,23.1183,,coloured bean,minor,
2010,STHM,10153,Shania,ADMA,3326.23,85.5,21.475,,coloured bean,minor,
2010,STHM,10153,Shania,ADMA,3326.23,85.5,21.475,,coloured bean,minor,
2011,STHM,10153,Shania,ADMA,2751.4,94.25,21.425,2.25,coloured bean,minor,
2011,KPPN,10153,Shania,ADMA,3472.94,110.75,21.0004,2.375,coloured bean,minor,
2013,KPPN,10153,Shania,ADMA,4008.1,113.0,21.9,1.6,coloured bean,minor,
2013,STHM,10153,Shania,ADMA,3131.3,87.0,18.9,2.1,coloured bean,minor,
2021,STHM,10389,Silver Cloud,UNKN,1808.0,91.8,61.9,,coloured bean,major,
2021,WOOD,10389,Silver Cloud,UNKN,1749.0,89.5,64.9,,coloured bean,major,
2021,EXET,10389,Silver Cloud,UNKN,2122.0,96.3,60.3,,coloured bean,major,
2018,WINC,10293,Spectre,WEHB,3454.0,,24.5,,coloured bean,minor,
2018,EXET,10293,Spectre,WEHB,4547.0,113.0,25.7,1.6,coloured bean,minor,
2018,STHM,10293,Spectre,WEHB,4604.0,100.0,23.8,2.5,coloured bean,minor,
2019,STHM,10293,Spectre,WEHB,4325.8,84.5,23.6,2.8,coloured bean,minor,
2019,WINC,10293,Spectre,WEHB,4269.0,100.0,27.8,,coloured bean,minor,
2019,EXET,10293,Spectre,WEHB,3864.0,92.8,25.6,1.0,coloured bean,minor,
2020,STHM,10293,Spectre,WEHB,5243.0,101.3,25.3,1.8,coloured bean,minor,
2020,EXET,10293,Spectre,WEHB,3903.0,104.8,22.8,1.8,coloured bean,minor,
2020,WINC,10293,Spectre,WEHB,3926.0,104.0,25.5,,coloured bean,minor,
2021,WINC,10293,Spectre,WEHB,4891.0,105.8,23.4,1.4,coloured bean,minor,
2021,STHM,10293,Spectre,WEHB,3841.0,91.0,34.8,3.3,coloured bean,minor,
2021,EXET,10293,Spectre,WEHB,3227.0,100.3,20.8,1.0,coloured bean,minor,
2022,WINC,10293,Spectre,WEHB,3561.62,109.25,,1.125,coloured bean,minor,
2022,EXET,10293,Spectre,WEHB,2986.23,93.0,24.8021,2.5,coloured bean,minor,
2023,WINC,10293,Spectre,WEHB,5010.0,111.5,24.4,1.7,coloured bean,minor,
2023,EXET,10293,Spectre,WEHB,4443.4,102.0,24.3,1.3,coloured bean,minor,
2023,STHM,10293,Spectre,WEHB,5084.8,96.3,23.7,1.5,coloured bean,minor,
2024,ELOR,10293,Spectre,WEHB,2661.5,88.5,23.4,2.3,coloured bean,minor,
2024,EXET,10293,Spectre,WEHB,3018.6,89.5,23.2,2.5,coloured bean,minor,
2024,WINC,10293,Spectre,WEHB,4140.7,100.8,24.1,1.3,coloured bean,minor,
2020,AUBN,10346,Steam,HDCI,3184.0,118.3,22.3,2.8,white bean,,
2020,EXET,10346,Steam,HDCI,4158.0,102.3,21.7,1.8,white bean,,
2020,ELOR,10346,Steam,HDCI,3311.0,96.5,24.3,2.6,white bean,,
2020,WINC,10346,Steam,HDCI,4537.0,102.3,25.6,,white bean,,
2020,STHM,10346,Steam,HDCI,5461.0,96.7,24.7,2.0,white bean,,
2020,WOOD,10346,Steam,HDCI,2907.0,89.3,21.7,1.6,white bean,,
2021,WINC,10346,Steam,HDCI,4469.0,114.0,21.1,1.5,white bean,,
2021,AUBN,10346,Steam,HDCI,3911.0,99.5,20.6,1.8,white bean,,
2021,EXET,10346,Steam,HDCI,3445.0,104.5,20.1,1.6,white bean,,
2022,ELOR,10346,Steam,HDCI,2203.8,96.0,25.425,2.25,white bean,,
2022,WOOD,10346,Steam,HDCI,,93.5,24.375,2.25,white bean,,
2022,AUBN,10346,Steam,HDCI,3531.78,97.75,20.8525,2.5,white bean,,
2022,WOOD,10346,Steam,HDCI,,93.5,24.375,2.25,white bean,,
2022,WINC,10346,Steam,HDCI,3771.0,109.0,20.4,1.475,white bean,,
2022,EXET,10346,Steam,HDCI,2674.12,95.0,23.2475,2.25,white bean,,
2022,ELOR,10346,Steam,HDCI,2203.8,96.0,25.425,2.25,white bean,,
2022,WINC,10346,Steam,HDCI,3771.0,109.0,20.4,1.475,white bean,,
2022,AUBN,10346,Steam,HDCI,3531.78,97.75,20.8525,2.5,white bean,,
2022,EXET,10346,Steam,HDCI,2674.12,95.0,23.2475,2.25,white bean,,
2023,WOOD,10346,Steam,HDCI,3280.8,103.8,22.1,2.1,white bean,,
2023,STHM,10346,Steam,HDCI,4631.9,93.0,23.3,2.0,white bean,,
2023,WINC,10346,Steam,HDCI,5078.5,107.3,22.1,1.2,white bean,,
2023,ELOR,10346,Steam,HDCI,4177.5,112.5,22.8,2.4,white bean,,
2023,EXET,10346,Steam,HDCI,5048.5,96.5,22.1,1.5,white bean,,
2023,AUBN,10346,Steam,HDCI,5102.4,100.8,22.2,2.0,white bean,,
2024,WOOD,10346,Steam,HDCI,3222.8,95.0,20.4,2.4,white bean,,
2024,EXET,10346,Steam,HDCI,2824.5,89.5,20.4,2.8,white bean,,
2024,ELOR,10346,Steam,HDCI,3922.6,91.3,21.5,2.9,white bean,,
2024,BLYT,10346,Steam,HDCI,3953.4,84.5,21.1,2.5,white bean,,
2024,WINC,10346,Steam,HDCI,4689.9,102.5,22.2,2.0,white bean,,
2006,KPPN,10065,Stingray,TVSC,4039.68,100.89,21.93,,white bean,,
2006,ELOR,10065,Stingray,TVSC,2727.88,110.75,21.7717,,white bean,,
2006,GRAN,10065,Stingray,TVSC,3363.63,96.25,21.5114,,white bean,,
2006,KEMP,10065,Stingray,TVSC,3931.55,91.0,21.98,,white bean,,
2020,AUBN,10339,SV1893GH,HDCI,3801.0,116.8,24.6,2.5,white bean,,
2020,ELOR,10339,SV1893GH,HDCI,2289.0,96.3,26.2,2.0,white bean,,
2020,EXET,10339,SV1893GH,HDCI,3932.0,105.8,23.3,2.5,white bean,,
2020,STHM,10339,SV1893GH,HDCI,4793.0,94.3,26.2,2.5,white bean,,
2020,WINC,10339,SV1893GH,HDCI,4313.0,102.0,26.7,,white bean,,
2020,WOOD,10339,SV1893GH,HDCI,2240.0,90.0,22.6,1.6,white bean,,
2005,STHM,10134,SVM Taylor,TVSC,2897.73,80.0,57.65,,coloured bean,major,
2005,KPPN,10134,SVM Taylor,TVSC,1446.15,94.75,62.54,,coloured bean,major,
2005,THOR,10134,SVM Taylor,TVSC,2062.0,86.0,55.1,,coloured bean,major,
2006,STHM,10134,SVM Taylor,TVSC,3081.82,90.75,57.4,,coloured bean,major,
2006,KPPN,10134,SVM Taylor,TVSC,2470.4,87.69,52.86,,coloured bean,major,
2006,THOR,10134,SVM Taylor,TVSC,3070.0,92.0,58.0,,coloured bean,major,
2006,MKTN,10134,SVM Taylor,TVSC,3208.62,90.5,53.8455,,coloured bean,major,
2007,KPPN,10134,SVM Taylor,TVSC,2629.98,87.25,54.4,,coloured bean,major,
2007,THOR,10134,SVM Taylor,TVSC,2572.0,94.0,56.2,,coloured bean,major,
2006,GRAN,10066,T10303,TVSC,4440.87,99.25,21.8316,,white bean,,
2006,KPPN,10066,T10303,TVSC,4316.29,105.2,23.26,,white bean,,
2006,KEMP,10066,T10303,TVSC,3897.9,92.0,22.69,,white bean,,
2007,KPPN,10066,T10303,TVSC,3446.7,98.16,23.18,,white bean,,
2008,KPPN,10066,T10303,TVSC,3398.8,92.4,19.06,,white bean,,
2008,STHM,10066,T10303,TVSC,3607.27,90.0,21.4,,white bean,,
2008,ELOR,10066,T10303,TVSC,2995.89,117.52,19.892,,white bean,,
2008,BRUS,10066,T10303,TVSC,4228.84,102.68,21.73,,white bean,,
2009,ELOR,10066,T10303,TVSC,2623.77,119.059,20.5,,white bean,,
2009,BLYT,10066,T10303,TVSC,3269.1,111.16,20.0615,,white bean,,
2009,KPPN,10066,T10303,TVSC,3182.95,103.27,22.745,,white bean,,
2010,STHM,10066,T10303,TVSC,4765.42,84.9389,22.1812,,white bean,,
2010,BLYT,10066,T10303,TVSC,4082.6,98.1081,22.5704,,white bean,,
2010,ELOR,10066,T10303,TVSC,3893.72,109.197,20.512,,white bean,,
2010,KPPN,10066,T10303,TVSC,3668.91,93.661,22.6364,,white bean,,
2010,GRAN,10066,T10303,TVSC,2547.78,93.3043,19.9579,,white bean,,
2010,WOOD,10066,T10303,TVSC,4350.11,103.705,21.8722,,white bean,,
2006,GRAN,10067,T10306,TVSC,3935.84,104.75,20.7641,,white bean,,
2006,KPPN,10067,T10306,TVSC,4083.01,104.08,19.22,,white bean,,
2006,KEMP,10067,T10306,TVSC,3504.82,90.0,20.16,,white bean,,
2006,GRAN,10068,T10307,TVSC,4155.23,102.5,23.1127,,white bean,,
2006,KPPN,10068,T10307,TVSC,4272.74,102.55,22.9,,white bean,,
2006,KEMP,10068,T10307,TVSC,4229.84,97.0,24.62,,white bean,,
2007,KPPN,10068,T10307,TVSC,3373.58,98.38,23.98,,white bean,,
2008,KPPN,10068,T10307,TVSC,3766.45,101.29,20.0,,white bean,,
2008,STHM,10068,T10307,TVSC,4071.63,93.67,21.7,,white bean,,
2008,ELOR,10068,T10307,TVSC,2935.04,116.29,21.2439,,white bean,,
2008,BRUS,10068,T10307,TVSC,4533.62,106.51,21.42,,white bean,,
2009,BLYT,10068,T10307,TVSC,3318.6,107.822,19.7247,,white bean,,
2009,ELOR,10068,T10307,TVSC,2102.66,117.747,19.05,,white bean,,
2009,KPPN,10068,T10307,TVSC,2861.47,103.91,22.7556,,white bean,,
2007,BRUS,10069,T10501,TVSC,2102.53,87.17,17.75,,white bean,,
2007,ELOR,10069,T10501,TVSC,2050.06,94.27,23.6707,,white bean,,
2007,KPPN,10069,T10501,TVSC,2905.63,84.81,21.02,,white bean,,
2008,KPPN,10069,T10501,TVSC,2628.47,89.65,16.96,,white bean,,
2008,STHM,10069,T10501,TVSC,3872.6,82.0,20.6,,white bean,,
2008,ELOR,10069,T10501,TVSC,1177.37,100.17,19.9072,,white bean,,
2008,BRUS,10069,T10501,TVSC,3573.9,93.66,20.36,,white bean,,
2009,ELOR,10069,T10501,TVSC,1311.74,102.03,16.55,,white bean,,
2009,KPPN,10069,T10501,TVSC,2900.04,90.7333,21.0245,,white bean,,
2009,BLYT,10069,T10501,TVSC,2305.83,97.0191,18.8413,,white bean,,
2008,KPPN,10070,T10601,TVSC,3364.72,92.77,18.92,,white bean,,
2008,STHM,10070,T10601,TVSC,3640.73,86.0,19.233,,white bean,,
2008,ELOR,10070,T10601,TVSC,1511.18,100.8,20.4055,,white bean,,
2008,BRUS,10070,T10601,TVSC,4469.47,100.94,23.65,,white bean,,
2009,ELOR,10070,T10601,TVSC,1731.52,108.375,18.25,,white bean,,
2009,KPPN,10070,T10601,TVSC,2845.31,92.6202,21.6876,,white bean,,
2009,BLYT,10070,T10601,TVSC,3248.08,98.0779,19.7983,,white bean,,
